00GE               20171120                                                                                   
0601GEA1N       20180101003975005000010000 0100000000003182   
0601GEA1N       20180101003985005000010000 0100000000003184   
0601GEA1N       20180101003995005000010000 0100000000003186   
0601GEA1N       20180101004005005000010000 0100000000003188   
0601GEA1N       20180101004015005000010000 0100000000003190   
0601GEA1N       20180101004025005000010000 0100000000003192   
0601GEA1N       20180101004035005000010000 0100000000003195   
0601GEA1N       20180101004045005000010000 0100000000003196   
0601GEA1N       20180101004055005000010000 0100000000003199   
0601GEA1N       20180101004065005000010000 0100000000003201   
0601GEA1N       20180101004075005000010000 0100000000003203   
0601GEA1N       20180101004085005000010000 0100000000003205   
0601GEA1N       20180101004095005000010000 0100000000003207   
0601GEA1N       20180101004105005000010000 0100000000003209   
0601GEA1N       20180101004115005000010000 0100000000003211   
0601GEA1N       20180101004125005000010000 0100000000003213   
0601GEA1N       20180101004135005000010000 0100000000003215   
0601GEA1N       20180101004145005000010000 0100000000003217   
0601GEA1N       20180101004155005000010000 0100000000003219   
0601GEA1N       20180101004165005000010000 0100000000003221   
0601GEA1N       20180101004175005000010000 0100000000003223   
0601GEA1N       20180101004185005000010000 0100000000003225   
0601GEA1N       20180101004195005000010000 0100000000003227   
0601GEA1N       20180101004205005000010000 0100000000003229   
0601GEA1N       20180101004215005000010000 0100000000003231   
0601GEA1N       20180101004225005000010000 0100000000003233   
0601GEA1N       20180101004235005000010000 0100000000003235   
0601GEA1N       20180101004245005000010000 0100000000003237   
0601GEA1N       20180101004255005000010000 0100000000003238   
0601GEA1N       20180101004265005000010000 0100000000003240   
0601GEA1N       20180101004275005000010000 0100000000003242   
0601GEA1N       20180101004285005000010000 0100000000003244   
0601GEA1N       20180101004295005000010000 0100000000003246   
0601GEA1N       20180101004305005000010000 0100000000003248   
0601GEA1N       20180101004315005000010000 0100000000003250   
0601GEA1N       20180101004325005000010000 0100000000003251   
0601GEA1N       20180101004335005000010000 0100000000003253   
0601GEA1N       20180101004345005000010000 0100000000003255   
0601GEA1N       20180101004355005000010000 0100000000003257   
0601GEA1N       20180101004365005000010000 0100000000003259   
0601GEA1N       20180101004375005000010000 0100000000003260   
0601GEA1N       20180101004385005000010000 0100000000003262   
0601GEA1N       20180101004395005000010000 0100000000003264   
0601GEA1N       20180101004405005000010000 0100000000003266   
0601GEA1N       20180101004415005000010000 0100000000003268   
0601GEA1N       20180101004425005000010000 0100000000003269   
0601GEA1N       20180101004435005000010000 0100000000003271   
0601GEA1N       20180101004445005000010000 0100000000003273   
0601GEA1N       20180101004455005000010000 0100000000003274   
0601GEA1N       20180101004465005000010000 0100000000003276   
0601GEA1N       20180101004475005000010000 0100000000003278   
0601GEA1N       20180101004485005000010000 0100000000003280   
0601GEA1N       20180101004495005000010000 0100000000003281   
0601GEA1N       20180101004505005000010000 0100000000003283   
0601GEA1N       20180101004515005000010000 0100000000003285   
0601GEA1N       20180101004525005000010000 0100000000003286   
0601GEA1N       20180101004535005000010000 0100000000003288   
0601GEA1N       20180101004545005000010000 0100000000003290   
0601GEA1N       20180101004555005000010000 0100000000003291   
0601GEA1N       20180101004565005000010000 0100000000003293   
0601GEA1N       20180101004575005000010000 0100000000003295   
0601GEA1N       20180101004585005000010000 0100000000003296   
0601GEA1N       20180101004595005000010000 0100000000003298   
0601GEA1N       20180101004605005000010000 0100000000003299   
0601GEA1N       20180101004615005000010000 0100000000003301   
0601GEA1N       20180101004625005000010000 0100000000003303   
0601GEA1N       20180101004635005000010000 0100000000003304   
0601GEA1N       20180101004645005000010000 0100000000003306   
0601GEA1N       20180101004655005000010000 0100000000003308   
0601GEA1N       20180101004665005000010000 0100000000003309   
0601GEA1N       20180101004675005000010000 0100000000003311   
0601GEA1N       20180101004685005000010000 0100000000003312   
0601GEA1N       20180101004695005000010000 0100000000003314   
0601GEA1N       20180101004705005000010000 0100000000003315   
0601GEA1N       20180101004715005000010000 0100000000003317   
0601GEA1N       20180101004725005000010000 0100000000003318   
0601GEA1N       20180101004735005000010000 0100000000003320   
0601GEA1N       20180101004745005000010000 0100000000003322   
0601GEA1N       20180101004755005000010000 0100000000003323   
0601GEA1N       20180101004765005000010000 0100000000003325   
0601GEA1N       20180101004775005000010000 0100000000003326   
0601GEA1N       20180101004785005000010000 0100000000003328   
0601GEA1N       20180101004795005000010000 0100000000003329   
0601GEA1N       20180101004805005000010000 0100000000003331   
0601GEA1N       20180101004815005000010000 0100000000003332   
0601GEA1N       20180101004825005000010000 0100000000003334   
0601GEA1N       20180101004835005000020000 0100000000003336   
0601GEA1N       20180101004855005000020000 0100000000003339   
0601GEA1N       20180101004875005000020000 0100000000003341   
0601GEA1N       20180101004895005000020000 0100000000003344   
0601GEA1N       20180101004915005000020000 0100000000003347   
0601GEA1N       20180101004935005000020000 0100000000003350   
0601GEA1N       20180101004955005000020000 0100000000003353   
0601GEA1N       20180101004975005000020000 0100000000003356   
0601GEA1N       20180101004995005000020000 0100000000003358   
0601GEA1N       20180101005015005000020000 0100000000003361   
0601GEA1N       20180101005035005000020000 0100000000003364   
0601GEA1N       20180101005055005000020000 0100000000003366   
0601GEA1N       20180101005075005000020000 0100000000003369   
0601GEA1N       20180101005095005000020000 0100000000003372   
0601GEA1N       20180101005115005000020000 0100000000003374   
0601GEA1N       20180101005135005000020000 0100000000003377   
0601GEA1N       20180101005155005000020000 0100000000003380   
0601GEA1N       20180101005175005000020000 0100000000003382   
0601GEA1N       20180101005195005000020000 0100000000003385   
0601GEA1N       20180101005215005000020000 0100000000003387   
0601GEA1N       20180101005235005000020000 0100000000003390   
0601GEA1N       20180101005255005000020000 0100000000003392   
0601GEA1N       20180101005275005000020000 0100000000003395   
0601GEA1N       20180101005295005000020000 0100000000003397   
0601GEA1N       20180101005315005000020000 0100000000003400   
0601GEA1N       20180101005335005000020000 0100000000003402   
0601GEA1N       20180101005355005000020000 0100000000003404   
0601GEA1N       20180101005375005000020000 0100000000003407   
0601GEA1N       20180101005395005000020000 0100000000003409   
0601GEA1N       20180101005415005000020000 0100000000003411   
0601GEA1N       20180101005435005000020000 0100000000003414   
0601GEA1N       20180101005455005000020000 0100000000003416   
0601GEA1N       20180101005475005000020000 0100000000003418   
0601GEA1N       20180101005495005000020000 0100000000003421   
0601GEA1N       20180101005515005000020000 0100000000003423   
0601GEA1N       20180101005535005000020000 0100000000003425   
0601GEA1N       20180101005555005000020000 0100000000003427   
0601GEA1N       20180101005575005000020000 0100000000003430   
0601GEA1N       20180101005595005000020000 0100000000003432   
0601GEA1N       20180101005615005000020000 0100000000003434   
0601GEA1N       20180101005635005000020000 0100000000003436   
0601GEA1N       20180101005655005000020000 0100000000003438   
0601GEA1N       20180101005675005000020000 0100000000003440   
0601GEA1N       20180101005695005000020000 0100000000003443   
0601GEA1N       20180101005715005000020000 0100000000003445   
0601GEA1N       20180101005735005000020000 0100000000003447   
0601GEA1N       20180101005755005000020000 0100000000003449   
0601GEA1N       20180101005775005000020000 0100000000003451   
0601GEA1N       20180101005795005000020000 0100000000003453   
0601GEA1N       20180101005815005000020000 0100000000003455   
0601GEA1N       20180101005835005000020000 0100000000003457   
0601GEA1N       20180101005855005000020000 0100000000003459   
0601GEA1N       20180101005875005000020000 0100000000003461   
0601GEA1N       20180101005895005000020000 0100000000003463   
0601GEA1N       20180101005915005000020000 0100000000003465   
0601GEA1N       20180101005935005000020000 0100000000003467   
0601GEA1N       20180101005955005000020000 0100000000003469   
0601GEA1N       20180101005975005000020000 0100000000003472   
0601GEA1N       20180101005995005000020000 0100000000003474   
0601GEA1N       20180101006015005000020000 0100000000003476   
0601GEA1N       20180101006035005000020000 0100000000003478   
0601GEA1N       20180101006055005000020000 0100000000003480   
0601GEA1N       20180101006075005000020000 0100000000003482   
0601GEA1N       20180101006095005000020000 0100000000003484   
0601GEA1N       20180101006115005000020000 0100000000003486   
0601GEA1N       20180101006135005000020000 0100000000003489   
0601GEA1N       20180101006155005000020000 0100000000003491   
0601GEA1N       20180101006175005000020000 0100000000003492   
0601GEA1N       20180101006195005000020000 0100000000003495   
0601GEA1N       20180101006215005000020000 0100000000003497   
0601GEA1N       20180101006235005000020000 0100000000003499   
0601GEA1N       20180101006255005000020000 0100000000003501   
0601GEA1N       20180101006275005000020000 0100000000003503   
0601GEA1N       20180101006295005000020000 0100000000003504   
0601GEA1N       20180101006315005000020000 0100000000003506   
0601GEA1N       20180101006335005000020000 0100000000003508   
0601GEA1N       20180101006355005000020000 0100000000003510   
0601GEA1N       20180101006375005000020000 0100000000003512   
0601GEA1N       20180101006395005000020000 0100000000003514   
0601GEA1N       20180101006415005000020000 0100000000003516   
0601GEA1N       20180101006435005000020000 0100000000003518   
