00AR               20171221                                                                                   
0601ARA1N       20180101000345100000005000 0100001430000412   
0601ARA1N       20180101000350100000005000 0100001490000423   
0601ARA1N       20180101000355100000005000 0100001550000434   
0601ARA1N       20180101000360100000005000 0100001610000444   
0601ARA1N       20180101000365100000005000 0100001670000454   
0601ARA1N       20180101000370100000005000 0100001730000464   
0601ARA1N       20180101000375100000005000 0100001790000474   
0601ARA1N       20180101000380100000005000 0100001850000484   
0601ARA1N       20180101000385100000005000 0100001920000497   
0601ARA1N       20180101000390100000005000 0100002000000509   
0601ARA1N       20180101000395100000005000 0100002070000520   
0601ARA1N       20180101000400100000005000 0100002140000532   
0601ARA1N       20180101000405100000005000 0100002210000543   
0601ARA1N       20180101000410100000005000 0100002280000553   
0601ARA1N       20180101000415100000005000 0100002350000564   
0601ARA1N       20180101000420100000005000 0100002430000574   
0601ARA1N       20180101000425100000005000 0100002500000584   
0601ARA1N       20180101000430100000005000 0100002570000594   
0601ARA1N       20180101000435100000005000 0100002640000604   
0601ARA1N       20180101000440100000005000 0100002710000613   
0601ARA1N       20180101000445100000005000 0100002790000622   
0601ARA1N       20180101000450100000005000 0100002860000631   
0601ARA1N       20180101000455100000005000 0100002940000643   
0601ARA1N       20180101000460100000005000 0100003020000652   
0601ARA1N       20180101000465100000005000 0100003090000661   
0601ARA1N       20180101000470100000005000 0100003160000669   
0601ARA1N       20180101000475100000005000 0100003230000677   
0601ARA1N       20180101000480100000005000 0100003300000685   
0601ARA1N       20180101000485100000005000 0100003380000693   
0601ARA1N       20180101000490100000005000 0100003450000700   
0601ARA1N       20180101000495100000005000 0100003520000708   
0601ARA1N       20180101000500100000005000 0100003590000715   
0601ARA1N       20180101000505100000005000 0100003670000722   
0601ARA1N       20180101000510100000005000 0100003740000729   
0601ARA1N       20180101000515100000005000 0100003810000736   
0601ARA1N       20180101000520100000005000 0100003890000744   
0601ARA1N       20180101000525100000005000 0100003970000752   
0601ARA1N       20180101000530100000005000 0100004040000759   
0601ARA1N       20180101000535100000005000 0100004120000767   
0601ARA1N       20180101000540100000005000 0100004210000775   
0601ARA1N       20180101000545100000005000 0100004290000784   
0601ARA1N       20180101000550100000005000 0100004380000792   
0601ARA1N       20180101000555100000005000 0100004460000801   
0601ARA1N       20180101000560100000005000 0100004560000811   
0601ARA1N       20180101000565100000005000 0100004650000819   
0601ARA1N       20180101000570100000005000 0100004740000827   
0601ARA1N       20180101000575100000005000 0100004820000835   
0601ARA1N       20180101000580100000005000 0100004910000842   
0601ARA1N       20180101000585100000005000 0100005010000853   
0601ARA1N       20180101000590100000005000 0100005100000860   
0601ARA1N       20180101000595100000005000 0100005180000867   
0601ARA1N       20180101000600100000005000 0100005270000874   
0601ARA1N       20180101000605100000005000 0100005370000884   
0601ARA1N       20180101000610100000005000 0100005450000890   
0601ARA1N       20180101000615100000005000 0100005540000897   
0601ARA1N       20180101000620100000005000 0100005630000904   
0601ARA1N       20180101000625100000005000 0100005710000910   
0601ARA1N       20180101000630100000005000 0100005810000919   
0601ARA1N       20180101000635100000005000 0100005900000925   
0601ARA1N       20180101000640100000005000 0100005990000933   
0601ARA1N       20180101000645100000005000 0100006080000940   
0601ARA1N       20180101000650100000005000 0100006190000949   
0601ARA1N       20180101000655100000005000 0100006280000956   
0601ARA1N       20180101000660100000005000 0100006380000962   
0601ARA1N       20180101000665100000005000 0100006470000969   
0601ARA1N       20180101000670100000005000 0100006560000975   
0601ARA1N       20180101000675100000005000 0100006670000984   
0601ARA1N       20180101000680100000005000 0100006760000991   
0601ARA1N       20180101000685100000005000 0100006850000997   
0601ARA1N       20180101000690100000005000 0100006950001003   
0601ARA1N       20180101000695100000005000 0100007040001009   
0601ARA1N       20180101000700100000005000 0100007150001018   
0601ARA1N       20180101000705100000005000 0100007240001024   
0601ARA1N       20180101000710100000005000 0100007340001030   
0601ARA1N       20180101000715100000005000 0100007430001036   
0601ARA1N       20180101000720100000005000 0100007540001044   
0601ARA1N       20180101000725100000005000 0100007640001050   
0601ARA1N       20180101000730100000005000 0100007730001055   
0601ARA1N       20180101000735100000005000 0100007820001061   
0601ARA1N       20180101000740100000005000 0100007920001066   
0601ARA1N       20180101000745100000005000 0100008030001074   
0601ARA1N       20180101000750100000005000 0100008120001079   
0601ARA1N       20180101000755100000005000 0100008210001084   
0601ARA1N       20180101000760100000005000 0100008310001089   
0601ARA1N       20180101000765100000005000 0100008410001096   
0601ARA1N       20180101000770100000005000 0100008510001101   
0601ARA1N       20180101000775100000005000 0100008600001106   
0601ARA1N       20180101000780100000005000 0100008690001111   
0601ARA1N       20180101000785100000005000 0100008790001116   
0601ARA1N       20180101000790100000005000 0100008900001123   
0601ARA1N       20180101000795100000005000 0100008990001127   
0601ARA1N       20180101000800100000005000 0100009080001132   
0601ARA1N       20180101000805100000005000 0100009180001136   
0601ARA1N       20180101000810100000005000 0100009290001143   
0601ARA1N       20180101000815100000005000 0100009380001147   
0601ARA1N       20180101000820100000005000 0100009480001152   
0601ARA1N       20180101000825100000005000 0100009570001157   
0601ARA1N       20180101000830100000005000 0100009670001161   
0601ARA1N       20180101000835100000005000 0100009780001168   
0601ARA1N       20180101000840100000005000 0100009880001173   
0601ARA1N       20180101000845100000005000 0100009980001178   
0601ARA1N       20180101000850100000005000 0100010090001183   
0601ARA1N       20180101000855100000005000 0100010200001189   
0601ARA1N       20180101000860100000005000 0100010320001197   
0601ARA1N       20180101000865100000005000 0100010430001203   
0601ARA1N       20180101000870100000005000 0100010540001208   
0601ARA1N       20180101000875100000005000 0100010650001214   
0601ARA1N       20180101000880100000005000 0100010780001221   
0601ARA1N       20180101000885100000005000 0100010880001226   
0601ARA1N       20180101000890100000005000 0100010990001232   
0601ARA1N       20180101000895100000005000 0100011100001237   
0601ARA1N       20180101000900100000005000 0100011210001242   
0601ARA1N       20180101000905100000005000 0100011340001249   
0601ARA1N       20180101000910100000005000 0100011450001255   
0601ARA1N       20180101000915100000005000 0100011560001260   
0601ARA1N       20180101000920100000005000 0100011670001265   
0601ARA1N       20180101000925100000005000 0100011800001272   
0601ARA1N       20180101000930100000005000 0100011910001277   
0601ARA1N       20180101000935100000005000 0100012010001281   
0601ARA1N       20180101000940100000005000 0100012120001286   
0601ARA1N       20180101000945100000005000 0100012230001291   
0601ARA1N       20180101000950100000005000 0100012360001297   
0601ARA1N       20180101000955100000005000 0100012470001302   
0601ARA1N       20180101000960100000005000 0100012580001307   
0601ARA1N       20180101000965100000005000 0100012690001311   
0601ARA1N       20180101000970100000005000 0100012800001316   
0601ARA1N       20180101000975100000005000 0100012930001323   
0601ARA1N       20180101000980100000005000 0100013040001328   
0601ARA1N       20180101000985100000005000 0100013160001332   
0601ARA1N       20180101000990100000005000 0100013270001337   
0601ARA1N       20180101000995100000005000 0100013390001343   
0601ARA1N       20180101001000100000005000 0100013510001347   
0601ARA1N       20180101001005100000005000 0100013620001352   
0601ARA1N       20180101001010100000005000 0100013730001356   
0601ARA1N       20180101001015100000005000 0100013840001360   
0601ARA1N       20180101001020100000005000 0100013970001366   
0601ARA1N       20180101001025100000005000 0100014080001370   
0601ARA1N       20180101001030100000005000 0100014190001374   
0601ARA1N       20180101001035100000005000 0100014300001378   
0601ARA1N       20180101001040100000005000 0100014430001384   
0601ARA1N       20180101001045100000005000 0100014540001388   
0601ARA1N       20180101001050100000005000 0100014650001392   
0601ARA1N       20180101001055100000005000 0100014760001396   
0601ARA1N       20180101001060100000005000 0100014890001401   
0601ARA1N       20180101001065100000005000 0100015000001405   
0601ARA1N       20180101001070100000005000 0100015120001410   
0601ARA1N       20180101001075100000005000 0100015250001415   
0601ARA1N       20180101001080100000005000 0100015360001419   
0601ARA1N       20180101001085100000005000 0100015470001422   
0601ARA1N       20180101001090100000005000 0100015580001426   
0601ARA1N       20180101001095100000005000 0100015710001431   
0601ARA1N       20180101001100100000005000 0100015820001435   
0601ARA1N       20180101001105100000005000 0100015930001438   
0601ARA1N       20180101001110100000005000 0100016060001444   
0601ARA1N       20180101001115100000005000 0100016170001447   
0601ARA1N       20180101001120100000005000 0100016280001451   
0601ARA1N       20180101001125100000005000 0100016400001454   
0601ARA1N       20180101001130100000005000 0100016530001460   
0601ARA1N       20180101001135100000005000 0100016640001463   
0601ARA1N       20180101001140100000005000 0100016750001466   
0601ARA1N       20180101001145100000005000 0100016890001471   
0601ARA1N       20180101001150100000005000 0100017000001475   
0601ARA1N       20180101001155100000005000 0100017120001479   
0601ARA1N       20180101001160100000005000 0100017260001485   
0601ARA1N       20180101001165100000005000 0100017380001489   
0601ARA1N       20180101001170100000005000 0100017500001493   
0601ARA1N       20180101001175100000005000 0100017620001497   
0601ARA1N       20180101001180100000005000 0100017770001502   
0601ARA1N       20180101001185100000005000 0100017890001506   
0601ARA1N       20180101001190100000005000 0100018010001510   
0601ARA1N       20180101001195100000005000 0100018150001516   
0601ARA1N       20180101001200100000005000 0100018270001519   
