00VD               20170904                                                                                   
0601VDA1N       20180101000380100000005000 0100000000000288   
0601VDA1N       20180101000385100000005000 0100000000000304   
0601VDA1N       20180101000390100000005000 0100000000000322   
0601VDA1N       20180101000395100000005000 0100000000000341   
0601VDA1N       20180101000400100000005000 0100000000000359   
0601VDA1N       20180101000405100000005000 0100000000000380   
0601VDA1N       20180101000410100000005000 0100000000000398   
0601VDA1N       20180101000415100000005000 0100000000000414   
0601VDA1N       20180101000420100000005000 0100000000000435   
0601VDA1N       20180101000425100000005000 0100000000000458   
0601VDA1N       20180101000430100000005000 0100000000000476   
0601VDA1N       20180101000435100000005000 0100000000000495   
0601VDA1N       20180101000440100000005000 0100000000000512   
0601VDA1N       20180101000445100000005000 0100000000000530   
0601VDA1N       20180101000450100000005000 0100000000000552   
0601VDA1N       20180101000455100000005000 0100000000000567   
0601VDA1N       20180101000460100000005000 0100000000000585   
0601VDA1N       20180101000465100000005000 0100000000000599   
0601VDA1N       20180101000470100000005000 0100000000000620   
0601VDA1N       20180101000475100000005000 0100000000000635   
0601VDA1N       20180101000480100000005000 0100000000000650   
0601VDA1N       20180101000485100000005000 0100000000000665   
0601VDA1N       20180101000490100000005000 0100000000000679   
0601VDA1N       20180101000495100000005000 0100000000000699   
0601VDA1N       20180101000500100000005000 0100000000000717   
0601VDA1N       20180101000505100000005000 0100000000000732   
0601VDA1N       20180101000510100000005000 0100000000000748   
0601VDA1N       20180101000515100000005000 0100000000000763   
0601VDA1N       20180101000520100000005000 0100000000000782   
0601VDA1N       20180101000525100000005000 0100000000000799   
0601VDA1N       20180101000530100000005000 0100000000000812   
0601VDA1N       20180101000535100000005000 0100000000000828   
0601VDA1N       20180101000540100000005000 0100000000000847   
0601VDA1N       20180101000545100000005000 0100000000000862   
0601VDA1N       20180101000550100000005000 0100000000000877   
0601VDA1N       20180101000555100000005000 0100000000000891   
0601VDA1N       20180101000560100000005000 0100000000000907   
0601VDA1N       20180101000565100000005000 0100000000000919   
0601VDA1N       20180101000570100000005000 0100000000000935   
0601VDA1N       20180101000575100000005000 0100000000000947   
0601VDA1N       20180101000580100000005000 0100000000000961   
0601VDA1N       20180101000585100000005000 0100000000000973   
0601VDA1N       20180101000590100000005000 0100000000000988   
0601VDA1N       20180101000595100000005000 0100000000000999   
0601VDA1N       20180101000600100000005000 0100000000001013   
0601VDA1N       20180101000605100000005000 0100000000001024   
0601VDA1N       20180101000610100000005000 0100000000001040   
0601VDA1N       20180101000615100000005000 0100000000001053   
0601VDA1N       20180101000620100000005000 0100000000001063   
0601VDA1N       20180101000625100000005000 0100000000001076   
0601VDA1N       20180101000630100000005000 0100000000001087   
0601VDA1N       20180101000635100000005000 0100000000001098   
0601VDA1N       20180101000640100000005000 0100000000001108   
0601VDA1N       20180101000645100000005000 0100000000001118   
0601VDA1N       20180101000650100000005000 0100000000001124   
0601VDA1N       20180101000655100000005000 0100000000001129   
0601VDA1N       20180101000660100000005000 0100000000001136   
0601VDA1N       20180101000665100000005000 0100000000001142   
0601VDA1N       20180101000670100000005000 0100000000001147   
0601VDA1N       20180101000675100000005000 0100000000001153   
0601VDA1N       20180101000680100000005000 0100000000001160   
0601VDA1N       20180101000685100000005000 0100000000001165   
0601VDA1N       20180101000690100000005000 0100000000001171   
0601VDA1N       20180101000695100000005000 0100000000001176   
0601VDA1N       20180101000700100000005000 0100000000001182   
0601VDA1N       20180101000705100000005000 0100000000001188   
0601VDA1N       20180101000710100000005000 0100000000001193   
0601VDA1N       20180101000715100000005000 0100000000001198   
0601VDA1N       20180101000720100000005000 0100000000001204   
0601VDA1N       20180101000725100000005000 0100000000001209   
0601VDA1N       20180101000730100000005000 0100000000001213   
0601VDA1N       20180101000735100000005000 0100000000001220   
0601VDA1N       20180101000740100000005000 0100000000001224   
0601VDA1N       20180101000745100000005000 0100000000001232   
0601VDA1N       20180101000750100000005000 0100000000001236   
0601VDA1N       20180101000755100000005000 0100000000001241   
0601VDA1N       20180101000760100000005000 0100000000001246   
0601VDA1N       20180101000765100000005000 0100000000001250   
0601VDA1N       20180101000770100000005000 0100000000001255   
0601VDA1N       20180101000775100000005000 0100000000001260   
0601VDA1N       20180101000780100000005000 0100000000001264   
0601VDA1N       20180101000785100000005000 0100000000001269   
0601VDA1N       20180101000790100000005000 0100000000001273   
0601VDA1N       20180101000795100000005000 0100000000001277   
0601VDA1N       20180101000800100000005000 0100000000001282   
0601VDA1N       20180101000805100000005000 0100000000001286   
0601VDA1N       20180101000810100000005000 0100000000001290   
0601VDA1N       20180101000815100000005000 0100000000001295   
0601VDA1N       20180101000820100000005000 0100000000001299   
0601VDA1N       20180101000825100000005000 0100000000001302   
0601VDA1N       20180101000830100000005000 0100000000001306   
0601VDA1N       20180101000835100000005000 0100000000001310   
0601VDA1N       20180101000840100000005000 0100000000001314   
0601VDA1N       20180101000845100000005000 0100000000001318   
0601VDA1N       20180101000850100000005000 0100000000001323   
0601VDA1N       20180101000855100000005000 0100000000001328   
0601VDA1N       20180101000860100000005000 0100000000001334   
0601VDA1N       20180101000865100000005000 0100000000001339   
0601VDA1N       20180101000870100000005000 0100000000001343   
0601VDA1N       20180101000875100000005000 0100000000001348   
0601VDA1N       20180101000880100000005000 0100000000001356   
0601VDA1N       20180101000885100000005000 0100000000001361   
0601VDA1N       20180101000890100000005000 0100000000001366   
0601VDA1N       20180101000895100000005000 0100000000001372   
0601VDA1N       20180101000900100000005000 0100000000001378   
0601VDA1N       20180101000905100000005000 0100000000001383   
0601VDA1N       20180101000910100000005000 0100000000001389   
0601VDA1N       20180101000915100000005000 0100000000001396   
0601VDA1N       20180101000920100000005000 0100000000001401   
0601VDA1N       20180101000925100000005000 0100000000001407   
0601VDA1N       20180101000930100000005000 0100000000001412   
0601VDA1N       20180101000935100000005000 0100000000001418   
0601VDA1N       20180101000940100000005000 0100000000001424   
0601VDA1N       20180101000945100000005000 0100000000001429   
0601VDA1N       20180101000950100000005000 0100000000001434   
0601VDA1N       20180101000955100000005000 0100000000001440   
0601VDA1N       20180101000960100000005000 0100000000001445   
0601VDA1N       20180101000965100000005000 0100000000001450   
0601VDA1N       20180101000970100000005000 0100000000001455   
0601VDA1N       20180101000975100000005000 0100000000001460   
0601VDA1N       20180101000980100000005000 0100000000001465   
0601VDA1N       20180101000985100000005000 0100000000001471   
0601VDA1N       20180101000990100000005000 0100000000001476   
0601VDA1N       20180101000995100000005000 0100000000001480   
0601VDA1N       20180101001000100000005000 0100000000001486   
0601VDA1N       20180101001005100000005000 0100000000001489   
0601VDA1N       20180101001010100000005000 0100000000001494   
0601VDA1N       20180101001015100000005000 0100000000001502   
0601VDA1N       20180101001020100000005000 0100000000001507   
0601VDA1N       20180101001025100000005000 0100000000001511   
0601VDA1N       20180101001030100000005000 0100000000001515   
0601VDA1N       20180101001035100000005000 0100000000001521   
0601VDA1N       20180101001040100000005000 0100000000001525   
0601VDA1N       20180101001045100000005000 0100000000001529   
0601VDA1N       20180101001050100000005000 0100000000001534   
0601VDA1N       20180101001055100000005000 0100000000001538   
0601VDA1N       20180101001060100000005000 0100000000001542   
0601VDA1N       20180101001065100000005000 0100000000001547   
0601VDA1N       20180101001070100000005000 0100000000001551   
0601VDA1N       20180101001075100000005000 0100000000001557   
0601VDA1N       20180101001080100000005000 0100000000001561   
0601VDA1N       20180101001085100000005000 0100000000001566   
0601VDA1N       20180101001090100000005000 0100000000001570   
0601VDA1N       20180101001095100000005000 0100000000001573   
0601VDA1N       20180101001100100000005000 0100000000001578   
0601VDA1N       20180101001105100000005000 0100000000001584   
0601VDA1N       20180101001110100000005000 0100000000001587   
0601VDA1N       20180101001115100000005000 0100000000001591   
0601VDA1N       20180101001120100000005000 0100000000001595   
0601VDA1N       20180101001125100000005000 0100000000001602   
0601VDA1N       20180101001130100000005000 0100000000001607   
0601VDA1N       20180101001135100000005000 0100000000001611   
0601VDA1N       20180101001140100000005000 0100000000001618   
0601VDA1N       20180101001145100000005000 0100000000001623   
0601VDA1N       20180101001150100000005000 0100000000001627   
0601VDA1N       20180101001155100000005000 0100000000001635   
0601VDA1N       20180101001160100000005000 0100000000001639   
0601VDA1N       20180101001165100000005000 0100000000001645   
0601VDA1N       20180101001170100000005000 0100000000001653   
0601VDA1N       20180101001175100000005000 0100000000001657   
0601VDA1N       20180101001180100000005000 0100000000001662   
0601VDA1N       20180101001185100000005000 0100000000001669   
0601VDA1N       20180101001190100000005000 0100000000001675   
0601VDA1N       20180101001195100000005000 0100000000001679   
0601VDA1N       20180101001200100000005000 0100000000001687   
0601VDA1N       20180101001205100000005000 0100000000001691   
0601VDA1N       20180101001210100000005000 0100000000001696   
