00GE               20161120                                                                                   
0601GEA0N       20170101003825005000010000 0000000000003251   
0601GEA0N       20170101003835005000010000 0000000000003253   
0601GEA0N       20170101003845005000010000 0000000000003255   
0601GEA0N       20170101003855005000010000 0000000000003257   
0601GEA0N       20170101003865005000010000 0000000000003259   
0601GEA0N       20170101003875005000010000 0000000000003261   
0601GEA0N       20170101003885005000010000 0000000000003263   
0601GEA0N       20170101003895005000010000 0000000000003265   
0601GEA0N       20170101003905005000010000 0000000000003267   
0601GEA0N       20170101003915005000010000 0000000000003269   
0601GEA0N       20170101003925005000010000 0000000000003271   
0601GEA0N       20170101003935005000010000 0000000000003273   
0601GEA0N       20170101003945005000010000 0000000000003275   
0601GEA0N       20170101003955005000010000 0000000000003277   
0601GEA0N       20170101003965005000010000 0000000000003279   
0601GEA0N       20170101003975005000010000 0000000000003281   
0601GEA0N       20170101003985005000010000 0000000000003283   
0601GEA0N       20170101003995005000010000 0000000000003285   
0601GEA0N       20170101004005005000010000 0000000000003287   
0601GEA0N       20170101004015005000010000 0000000000003289   
0601GEA0N       20170101004025005000010000 0000000000003290   
0601GEA0N       20170101004035005000010000 0000000000003292   
0601GEA0N       20170101004045005000010000 0000000000003294   
0601GEA0N       20170101004055005000010000 0000000000003296   
0601GEA0N       20170101004065005000010000 0000000000003298   
0601GEA0N       20170101004075005000010000 0000000000003300   
0601GEA0N       20170101004085005000010000 0000000000003301   
0601GEA0N       20170101004095005000010000 0000000000003303   
0601GEA0N       20170101004105005000010000 0000000000003305   
0601GEA0N       20170101004115005000010000 0000000000003307   
0601GEA0N       20170101004125005000010000 0000000000003309   
0601GEA0N       20170101004135005000010000 0000000000003310   
0601GEA0N       20170101004145005000010000 0000000000003312   
0601GEA0N       20170101004155005000010000 0000000000003314   
0601GEA0N       20170101004165005000010000 0000000000003316   
0601GEA0N       20170101004175005000010000 0000000000003317   
0601GEA0N       20170101004185005000010000 0000000000003319   
0601GEA0N       20170101004195005000010000 0000000000003321   
0601GEA0N       20170101004205005000010000 0000000000003322   
0601GEA0N       20170101004215005000010000 0000000000003324   
0601GEA0N       20170101004225005000010000 0000000000003326   
0601GEA0N       20170101004235005000010000 0000000000003328   
0601GEA0N       20170101004245005000010000 0000000000003329   
0601GEA0N       20170101004255005000010000 0000000000003331   
0601GEA0N       20170101004265005000010000 0000000000003333   
0601GEA0N       20170101004275005000010000 0000000000003334   
0601GEA0N       20170101004285005000010000 0000000000003336   
0601GEA0N       20170101004295005000010000 0000000000003338   
0601GEA0N       20170101004305005000010000 0000000000003339   
0601GEA0N       20170101004315005000010000 0000000000003341   
0601GEA0N       20170101004325005000010000 0000000000003342   
0601GEA0N       20170101004335005000010000 0000000000003344   
0601GEA0N       20170101004345005000010000 0000000000003346   
0601GEA0N       20170101004355005000010000 0000000000003347   
0601GEA0N       20170101004365005000010000 0000000000003349   
0601GEA0N       20170101004375005000010000 0000000000003350   
0601GEA0N       20170101004385005000010000 0000000000003352   
0601GEA0N       20170101004395005000010000 0000000000003354   
0601GEA0N       20170101004405005000010000 0000000000003355   
0601GEA0N       20170101004415005000010000 0000000000003357   
0601GEA0N       20170101004425005000010000 0000000000003358   
0601GEA0N       20170101004435005000010000 0000000000003360   
0601GEA0N       20170101004445005000010000 0000000000003361   
0601GEA0N       20170101004455005000010000 0000000000003363   
0601GEA0N       20170101004465005000010000 0000000000003364   
0601GEA0N       20170101004475005000010000 0000000000003366   
0601GEA0N       20170101004485005000010000 0000000000003368   
0601GEA0N       20170101004495005000010000 0000000000003369   
0601GEA0N       20170101004505005000010000 0000000000003370   
0601GEA0N       20170101004515005000010000 0000000000003372   
0601GEA0N       20170101004525005000010000 0000000000003373   
0601GEA0N       20170101004535005000010000 0000000000003375   
0601GEA0N       20170101004545005000010000 0000000000003376   
0601GEA0N       20170101004555005000010000 0000000000003378   
0601GEA0N       20170101004565005000010000 0000000000003379   
0601GEA0N       20170101004575005000010000 0000000000003381   
0601GEA0N       20170101004585005000010000 0000000000003382   
0601GEA0N       20170101004595005000010000 0000000000003384   
0601GEA0N       20170101004605005000010000 0000000000003385   
0601GEA0N       20170101004615005000010000 0000000000003386   
0601GEA0N       20170101004625005000010000 0000000000003388   
0601GEA0N       20170101004635005000010000 0000000000003389   
0601GEA0N       20170101004645005000010000 0000000000003391   
0601GEA0N       20170101004655005000010000 0000000000003392   
0601GEA0N       20170101004665005000010000 0000000000003394   
0601GEA0N       20170101004675005000010000 0000000000003395   
0601GEA0N       20170101004685005000010000 0000000000003396   
0601GEA0N       20170101004695005000010000 0000000000003398   
0601GEA0N       20170101004705005000010000 0000000000003399   
0601GEA0N       20170101004715005000010000 0000000000003400   
0601GEA0N       20170101004725005000010000 0000000000003402   
0601GEA0N       20170101004735005000010000 0000000000003403   
0601GEA0N       20170101004745005000010000 0000000000003404   
0601GEA0N       20170101004755005000010000 0000000000003406   
0601GEA0N       20170101004765005000010000 0000000000003407   
0601GEA0N       20170101004775005000010000 0000000000003408   
0601GEA0N       20170101004785005000010000 0000000000003410   
0601GEA0N       20170101004795005000010000 0000000000003411   
0601GEA0N       20170101004805005000010000 0000000000003412   
0601GEA0N       20170101004815005000010000 0000000000003414   
0601GEA0N       20170101004825005000010000 0000000000003415   
0601GEA0N       20170101004835005000020000 0000000000003417   
0601GEA0N       20170101004855005000020000 0000000000003419   
0601GEA0N       20170101004875005000020000 0000000000003422   
0601GEA0N       20170101004895005000020000 0000000000003425   
0601GEA0N       20170101004915005000020000 0000000000003427   
0601GEA0N       20170101004935005000020000 0000000000003430   
0601GEA0N       20170101004955005000020000 0000000000003432   
0601GEA0N       20170101004975005000020000 0000000000003434   
0601GEA0N       20170101004995005000020000 0000000000003437   
0601GEA0N       20170101005015005000020000 0000000000003439   
0601GEA0N       20170101005035005000020000 0000000000003442   
0601GEA0N       20170101005055005000020000 0000000000003444   
0601GEA0N       20170101005075005000020000 0000000000003446   
0601GEA0N       20170101005095005000020000 0000000000003449   
0601GEA0N       20170101005115005000020000 0000000000003451   
0601GEA0N       20170101005135005000020000 0000000000003453   
0601GEA0N       20170101005155005000020000 0000000000003456   
0601GEA0N       20170101005175005000020000 0000000000003458   
0601GEA0N       20170101005195005000020000 0000000000003460   
0601GEA0N       20170101005215005000020000 0000000000003462   
0601GEA0N       20170101005235005000020000 0000000000003465   
0601GEA0N       20170101005255005000020000 0000000000003467   
0601GEA0N       20170101005275005000020000 0000000000003469   
0601GEA0N       20170101005295005000020000 0000000000003471   
0601GEA0N       20170101005315005000020000 0000000000003473   
0601GEA0N       20170101005335005000020000 0000000000003475   
0601GEA0N       20170101005355005000020000 0000000000003477   
0601GEA0N       20170101005375005000020000 0000000000003480   
0601GEA0N       20170101005395005000020000 0000000000003482   
0601GEA0N       20170101005415005000020000 0000000000003484   
0601GEA0N       20170101005435005000020000 0000000000003486   
0601GEA0N       20170101005455005000020000 0000000000003488   
0601GEA0N       20170101005475005000020000 0000000000003490   
0601GEA0N       20170101005495005000020000 0000000000003492   
0601GEA0N       20170101005515005000020000 0000000000003494   
0601GEA0N       20170101005535005000020000 0000000000003496   
0601GEA0N       20170101005555005000020000 0000000000003498   
0601GEA0N       20170101005575005000020000 0000000000003500   
0601GEA0N       20170101005595005000020000 0000000000003502   
0601GEA0N       20170101005615005000020000 0000000000003504   
0601GEA0N       20170101005635005000020000 0000000000003506   
0601GEA0N       20170101005655005000020000 0000000000003507   
0601GEA0N       20170101005675005000020000 0000000000003509   
0601GEA0N       20170101005695005000020000 0000000000003511   
0601GEA0N       20170101005715005000020000 0000000000003513   
0601GEA0N       20170101005735005000020000 0000000000003515   
0601GEA0N       20170101005755005000020000 0000000000003517   
0601GEA0N       20170101005775005000020000 0000000000003519   
0601GEA0N       20170101005795005000020000 0000000000003521   
0601GEA0N       20170101005815005000020000 0000000000003523   
0601GEA0N       20170101005835005000020000 0000000000003525   
0601GEA0N       20170101005855005000020000 0000000000003527   
0601GEA0N       20170101005875005000020000 0000000000003529   
0601GEA0N       20170101005895005000020000 0000000000003531   
0601GEA0N       20170101005915005000020000 0000000000003533   
0601GEA0N       20170101005935005000020000 0000000000003535   
0601GEA0N       20170101005955005000020000 0000000000003537   
0601GEA0N       20170101005975005000020000 0000000000003539   
0601GEA0N       20170101005995005000020000 0000000000003541   
0601GEA0N       20170101006015005000020000 0000000000003542   
0601GEA0N       20170101006035005000020000 0000000000003544   
0601GEA0N       20170101006055005000020000 0000000000003546   
0601GEA0N       20170101006075005000020000 0000000000003548   
0601GEA0N       20170101006095005000020000 0000000000003550   
0601GEA0N       20170101006115005000020000 0000000000003552   
0601GEA0N       20170101006135005000020000 0000000000003554   
