00VD               20160830                                                                                   
0601VDA1N       20170101000375100000005000 0100000000000271   
0601VDA1N       20170101000380100000005000 0100000000000290   
0601VDA1N       20170101000385100000005000 0100000000000307   
0601VDA1N       20170101000390100000005000 0100000000000325   
0601VDA1N       20170101000395100000005000 0100000000000344   
0601VDA1N       20170101000400100000005000 0100000000000362   
0601VDA1N       20170101000405100000005000 0100000000000383   
0601VDA1N       20170101000410100000005000 0100000000000402   
0601VDA1N       20170101000415100000005000 0100000000000417   
0601VDA1N       20170101000420100000005000 0100000000000438   
0601VDA1N       20170101000425100000005000 0100000000000462   
0601VDA1N       20170101000430100000005000 0100000000000480   
0601VDA1N       20170101000435100000005000 0100000000000499   
0601VDA1N       20170101000440100000005000 0100000000000516   
0601VDA1N       20170101000445100000005000 0100000000000534   
0601VDA1N       20170101000450100000005000 0100000000000556   
0601VDA1N       20170101000455100000005000 0100000000000572   
0601VDA1N       20170101000460100000005000 0100000000000590   
0601VDA1N       20170101000465100000005000 0100000000000604   
0601VDA1N       20170101000470100000005000 0100000000000625   
0601VDA1N       20170101000475100000005000 0100000000000641   
0601VDA1N       20170101000480100000005000 0100000000000655   
0601VDA1N       20170101000485100000005000 0100000000000670   
0601VDA1N       20170101000490100000005000 0100000000000684   
0601VDA1N       20170101000495100000005000 0100000000000705   
0601VDA1N       20170101000500100000005000 0100000000000723   
0601VDA1N       20170101000505100000005000 0100000000000738   
0601VDA1N       20170101000510100000005000 0100000000000754   
0601VDA1N       20170101000515100000005000 0100000000000770   
0601VDA1N       20170101000520100000005000 0100000000000789   
0601VDA1N       20170101000525100000005000 0100000000000806   
0601VDA1N       20170101000530100000005000 0100000000000819   
0601VDA1N       20170101000535100000005000 0100000000000835   
0601VDA1N       20170101000540100000005000 0100000000000854   
0601VDA1N       20170101000545100000005000 0100000000000869   
0601VDA1N       20170101000550100000005000 0100000000000884   
0601VDA1N       20170101000555100000005000 0100000000000898   
0601VDA1N       20170101000560100000005000 0100000000000914   
0601VDA1N       20170101000565100000005000 0100000000000927   
0601VDA1N       20170101000570100000005000 0100000000000942   
0601VDA1N       20170101000575100000005000 0100000000000955   
0601VDA1N       20170101000580100000005000 0100000000000969   
0601VDA1N       20170101000585100000005000 0100000000000981   
0601VDA1N       20170101000590100000005000 0100000000000996   
0601VDA1N       20170101000595100000005000 0100000000001007   
0601VDA1N       20170101000600100000005000 0100000000001021   
0601VDA1N       20170101000605100000005000 0100000000001033   
0601VDA1N       20170101000610100000005000 0100000000001049   
0601VDA1N       20170101000615100000005000 0100000000001062   
0601VDA1N       20170101000620100000005000 0100000000001072   
0601VDA1N       20170101000625100000005000 0100000000001084   
0601VDA1N       20170101000630100000005000 0100000000001096   
0601VDA1N       20170101000635100000005000 0100000000001108   
0601VDA1N       20170101000640100000005000 0100000000001117   
0601VDA1N       20170101000645100000005000 0100000000001127   
0601VDA1N       20170101000650100000005000 0100000000001133   
0601VDA1N       20170101000655100000005000 0100000000001139   
0601VDA1N       20170101000660100000005000 0100000000001145   
0601VDA1N       20170101000665100000005000 0100000000001151   
0601VDA1N       20170101000670100000005000 0100000000001156   
0601VDA1N       20170101000675100000005000 0100000000001163   
0601VDA1N       20170101000680100000005000 0100000000001169   
0601VDA1N       20170101000685100000005000 0100000000001174   
0601VDA1N       20170101000690100000005000 0100000000001181   
0601VDA1N       20170101000695100000005000 0100000000001186   
0601VDA1N       20170101000700100000005000 0100000000001192   
0601VDA1N       20170101000705100000005000 0100000000001198   
0601VDA1N       20170101000710100000005000 0100000000001203   
0601VDA1N       20170101000715100000005000 0100000000001208   
0601VDA1N       20170101000720100000005000 0100000000001214   
0601VDA1N       20170101000725100000005000 0100000000001218   
0601VDA1N       20170101000730100000005000 0100000000001223   
0601VDA1N       20170101000735100000005000 0100000000001230   
0601VDA1N       20170101000740100000005000 0100000000001234   
0601VDA1N       20170101000745100000005000 0100000000001242   
0601VDA1N       20170101000750100000005000 0100000000001246   
0601VDA1N       20170101000755100000005000 0100000000001251   
0601VDA1N       20170101000760100000005000 0100000000001256   
0601VDA1N       20170101000765100000005000 0100000000001260   
0601VDA1N       20170101000770100000005000 0100000000001266   
0601VDA1N       20170101000775100000005000 0100000000001270   
0601VDA1N       20170101000780100000005000 0100000000001274   
0601VDA1N       20170101000785100000005000 0100000000001279   
0601VDA1N       20170101000790100000005000 0100000000001283   
0601VDA1N       20170101000795100000005000 0100000000001287   
0601VDA1N       20170101000800100000005000 0100000000001292   
0601VDA1N       20170101000805100000005000 0100000000001296   
0601VDA1N       20170101000810100000005000 0100000000001300   
0601VDA1N       20170101000815100000005000 0100000000001305   
0601VDA1N       20170101000820100000005000 0100000000001309   
0601VDA1N       20170101000825100000005000 0100000000001312   
0601VDA1N       20170101000830100000005000 0100000000001317   
0601VDA1N       20170101000835100000005000 0100000000001321   
0601VDA1N       20170101000840100000005000 0100000000001324   
0601VDA1N       20170101000845100000005000 0100000000001329   
0601VDA1N       20170101000850100000005000 0100000000001334   
0601VDA1N       20170101000855100000005000 0100000000001338   
0601VDA1N       20170101000860100000005000 0100000000001345   
0601VDA1N       20170101000865100000005000 0100000000001349   
0601VDA1N       20170101000870100000005000 0100000000001354   
0601VDA1N       20170101000875100000005000 0100000000001359   
0601VDA1N       20170101000880100000005000 0100000000001367   
0601VDA1N       20170101000885100000005000 0100000000001371   
0601VDA1N       20170101000890100000005000 0100000000001377   
0601VDA1N       20170101000895100000005000 0100000000001383   
0601VDA1N       20170101000900100000005000 0100000000001389   
0601VDA1N       20170101000905100000005000 0100000000001394   
0601VDA1N       20170101000910100000005000 0100000000001400   
0601VDA1N       20170101000915100000005000 0100000000001407   
0601VDA1N       20170101000920100000005000 0100000000001412   
0601VDA1N       20170101000925100000005000 0100000000001418   
0601VDA1N       20170101000930100000005000 0100000000001423   
0601VDA1N       20170101000935100000005000 0100000000001429   
0601VDA1N       20170101000940100000005000 0100000000001435   
0601VDA1N       20170101000945100000005000 0100000000001440   
0601VDA1N       20170101000950100000005000 0100000000001445   
0601VDA1N       20170101000955100000005000 0100000000001451   
0601VDA1N       20170101000960100000005000 0100000000001456   
0601VDA1N       20170101000965100000005000 0100000000001461   
0601VDA1N       20170101000970100000005000 0100000000001467   
0601VDA1N       20170101000975100000005000 0100000000001472   
0601VDA1N       20170101000980100000005000 0100000000001477   
0601VDA1N       20170101000985100000005000 0100000000001482   
0601VDA1N       20170101000990100000005000 0100000000001487   
0601VDA1N       20170101000995100000005000 0100000000001492   
0601VDA1N       20170101001000100000005000 0100000000001497   
0601VDA1N       20170101001005100000005000 0100000000001501   
0601VDA1N       20170101001010100000005000 0100000000001506   
0601VDA1N       20170101001015100000005000 0100000000001513   
0601VDA1N       20170101001020100000005000 0100000000001519   
0601VDA1N       20170101001025100000005000 0100000000001522   
0601VDA1N       20170101001030100000005000 0100000000001527   
0601VDA1N       20170101001035100000005000 0100000000001532   
0601VDA1N       20170101001040100000005000 0100000000001537   
0601VDA1N       20170101001045100000005000 0100000000001540   
0601VDA1N       20170101001050100000005000 0100000000001545   
0601VDA1N       20170101001055100000005000 0100000000001550   
0601VDA1N       20170101001060100000005000 0100000000001553   
0601VDA1N       20170101001065100000005000 0100000000001558   
0601VDA1N       20170101001070100000005000 0100000000001563   
0601VDA1N       20170101001075100000005000 0100000000001569   
0601VDA1N       20170101001080100000005000 0100000000001573   
0601VDA1N       20170101001085100000005000 0100000000001577   
0601VDA1N       20170101001090100000005000 0100000000001582   
0601VDA1N       20170101001095100000005000 0100000000001585   
0601VDA1N       20170101001100100000005000 0100000000001590   
0601VDA1N       20170101001105100000005000 0100000000001596   
0601VDA1N       20170101001110100000005000 0100000000001599   
0601VDA1N       20170101001115100000005000 0100000000001603   
0601VDA1N       20170101001120100000005000 0100000000001607   
0601VDA1N       20170101001125100000005000 0100000000001614   
0601VDA1N       20170101001130100000005000 0100000000001619   
0601VDA1N       20170101001135100000005000 0100000000001623   
0601VDA1N       20170101001140100000005000 0100000000001630   
0601VDA1N       20170101001145100000005000 0100000000001635   
0601VDA1N       20170101001150100000005000 0100000000001639   
0601VDA1N       20170101001155100000005000 0100000000001647   
0601VDA1N       20170101001160100000005000 0100000000001652   
0601VDA1N       20170101001165100000005000 0100000000001657   
0601VDA1N       20170101001170100000005000 0100000000001665   
0601VDA1N       20170101001175100000005000 0100000000001670   
0601VDA1N       20170101001180100000005000 0100000000001674   
0601VDA1N       20170101001185100000005000 0100000000001682   
0601VDA1N       20170101001190100000005000 0100000000001687   
0601VDA1N       20170101001195100000005000 0100000000001692   
0601VDA1N       20170101001200100000005000 0100000000001699   
0601VDA1N       20170101001205100000005000 0100000000001704   
0601VDA1N       20170101001210100000005000 0100000000001709   
