00AR               20131210                                                                                   
0601ARA1N       20140101001385100000005000 0100022900001650   
0601ARA1N       20140101001390100000005000 0100023020001653   
0601ARA1N       20140101001395100000005000 0100023170001658   
0601ARA1N       20140101001400100000005000 0100023290001661   
0601ARA1N       20140101001405100000005000 0100023410001663   
0601ARA1N       20140101001410100000005000 0100023560001668   
0601ARA1N       20140101001415100000005000 0100023680001671   
0601ARA1N       20140101001420100000005000 0100023800001673   
0601ARA1N       20140101001425100000005000 0100023950001678   
0601ARA1N       20140101001430100000005000 0100024070001680   
0601ARA1N       20140101001435100000005000 0100024190001683   
0601ARA1N       20140101001440100000005000 0100024340001687   
0601ARA1N       20140101001445100000005000 0100024480001691   
0601ARA1N       20140101001450100000005000 0100024610001694   
0601ARA1N       20140101001455100000005000 0100024760001699   
0601ARA1N       20140101001460100000005000 0100024900001703   
0601ARA1N       20140101001465100000005000 0100025030001706   
0601ARA1N       20140101001470100000005000 0100025180001710   
0601ARA1N       20140101001475100000005000 0100025310001713   
0601ARA1N       20140101001480100000005000 0100025450001717   
0601ARA1N       20140101001485100000005000 0100025600001721   
0601ARA1N       20140101001490100000010000 0100000000001722   
0601ARA1N       20140101001500100000500000 0100000000001879   
0601ARA1N       20140101002000100000500000 0100000000002121   
0601ARA1N       20140101002500100007499900 0100000000002208   
0601ARA2N       20140101000000100000115000 0200000000000027   
0601ARA2N       20140101000115100000005000 0200000030000026   
0601ARA2N       20140101000120100000005000 0200000030000024   
0601ARA2N       20140101000125100000005000 0200000030000024   
0601ARA2N       20140101000130100000005000 0200000030000023   
0601ARA2N       20140101000135100000005000 0200000030000022   
0601ARA2N       20140101000140100000005000 0200000030000021   
0601ARA2N       20140101000145100000005000 0200000030000020   
0601ARA2N       20140101000150100000005000 0200000030000020   
0601ARA2N       20140101000155100000005000 0200000030000019   
0601ARA2N       20140101000160100000005000 0200000030000018   
0601ARA2N       20140101000165100000005000 0200000030000018   
0601ARA2N       20140101000170100000005000 0200000030000017   
0601ARA2N       20140101000175100000005000 0200000030000017   
0601ARA2N       20140101000180100000005000 0200000030000016   
0601ARA2N       20140101000185100000005000 0200000030000016   
0601ARA2N       20140101000190100000005000 0200000030000016   
0601ARA2N       20140101000195100000005000 0200000030000015   
0601ARA2N       20140101000200100000005000 0200000030000015   
0601ARA2N       20140101000205100000005000 0200000030000014   
0601ARA2N       20140101000210100000005000 0200000030000014   
0601ARA2N       20140101000215100000005000 0200000030000014   
0601ARA2N       20140101000220100000005000 0200000030000013   
0601ARA2N       20140101000225100000005000 0200000030000013   
0601ARA2N       20140101000230100000005000 0200000030000013   
0601ARA2N       20140101000235100000005000 0200000030000013   
0601ARA2N       20140101000240100000005000 0200000030000012   
0601ARA2N       20140101000245100000005000 0200000030000012   
0601ARA2N       20140101000250100000005000 0200000030000012   
0601ARA2N       20140101000255100000005000 0200000030000012   
0601ARA2N       20140101000260100000005000 0200000030000011   
0601ARA2N       20140101000265100000005000 0200000030000011   
0601ARA2N       20140101000270100000005000 0200000040000015   
0601ARA2N       20140101000275100000005000 0200000060000022   
0601ARA2N       20140101000280100000005000 0200000090000032   
0601ARA2N       20140101000285100000005000 0200000120000042   
0601ARA2N       20140101000290100000005000 0200000160000055   
0601ARA2N       20140101000295100000005000 0200000200000067   
0601ARA2N       20140101000300100000005000 0200000250000083   
0601ARA2N       20140101000305100000005000 0200000300000098   
0601ARA2N       20140101000310100000005000 0200000340000109   
0601ARA2N       20140101000315100000005000 0200000390000123   
0601ARA2N       20140101000320100000005000 0200000430000133   
0601ARA2N       20140101000325100000005000 0200000480000147   
0601ARA2N       20140101000330100000005000 0200000530000159   
0601ARA2N       20140101000335100000005000 0200000580000172   
0601ARA2N       20140101000340100000005000 0200000650000190   
0601ARA2N       20140101000345100000005000 0200000710000204   
0601ARA2N       20140101000350100000005000 0200000760000216   
0601ARA2N       20140101000355100000005000 0200000820000229   
0601ARA2N       20140101000360100000005000 0200000870000240   
0601ARA2N       20140101000365100000005000 0200000930000253   
0601ARA2N       20140101000370100000005000 0200000980000263   
0601ARA2N       20140101000375100000005000 0200001060000281   
0601ARA2N       20140101000380100000005000 0200001120000293   
0601ARA2N       20140101000385100000005000 0200001180000305   
0601ARA2N       20140101000390100000005000 0200001230000313   
0601ARA2N       20140101000395100000005000 0200001290000325   
0601ARA2N       20140101000400100000005000 0200001350000335   
0601ARA2N       20140101000405100000005000 0200001410000346   
0601ARA2N       20140101000410100000005000 0200001470000356   
0601ARA2N       20140101000415100000005000 0200001530000366   
0601ARA2N       20140101000420100000005000 0200001590000376   
0601ARA2N       20140101000425100000005000 0200001640000384   
0601ARA2N       20140101000430100000005000 0200001700000393   
0601ARA2N       20140101000435100000005000 0200001760000402   
0601ARA2N       20140101000440100000005000 0200001820000411   
0601ARA2N       20140101000445100000005000 0200001900000425   
0601ARA2N       20140101000450100000005000 0200001970000435   
0601ARA2N       20140101000455100000005000 0200002040000446   
0601ARA2N       20140101000460100000005000 0200002110000456   
0601ARA2N       20140101000465100000005000 0200002180000466   
0601ARA2N       20140101000470100000005000 0200002250000476   
0601ARA2N       20140101000475100000005000 0200002340000490   
0601ARA2N       20140101000480100000005000 0200002410000499   
0601ARA2N       20140101000485100000005000 0200002480000509   
0601ARA2N       20140101000490100000005000 0200002550000518   
0601ARA2N       20140101000495100000005000 0200002620000527   
0601ARA2N       20140101000500100000005000 0200002690000535   
0601ARA2N       20140101000505100000005000 0200002760000544   
0601ARA2N       20140101000510100000005000 0200002840000554   
0601ARA2N       20140101000515100000005000 0200002910000562   
0601ARA2N       20140101000520100000005000 0200002980000570   
0601ARA2N       20140101000525100000005000 0200003050000578   
0601ARA2N       20140101000530100000005000 0200003120000586   
0601ARA2N       20140101000535100000005000 0200003190000593   
0601ARA2N       20140101000540100000005000 0200003270000603   
0601ARA2N       20140101000545100000005000 0200003340000610   
0601ARA2N       20140101000550100000005000 0200003410000617   
0601ARA2N       20140101000555100000005000 0200003480000624   
0601ARA2N       20140101000560100000005000 0200003550000631   
0601ARA2N       20140101000565100000005000 0200003630000640   
0601ARA2N       20140101000570100000005000 0200003700000646   
0601ARA2N       20140101000575100000005000 0200003780000655   
0601ARA2N       20140101000580100000005000 0200003850000661   
0601ARA2N       20140101000585100000005000 0200003930000669   
0601ARA2N       20140101000590100000005000 0200004020000678   
0601ARA2N       20140101000595100000005000 0200004100000686   
0601ARA2N       20140101000600100000005000 0200004180000694   
0601ARA2N       20140101000605100000005000 0200004260000701   
0601ARA2N       20140101000610100000005000 0200004350000710   
0601ARA2N       20140101000615100000005000 0200004440000719   
0601ARA2N       20140101000620100000005000 0200004520000726   
0601ARA2N       20140101000625100000005000 0200004610000735   
0601ARA2N       20140101000630100000005000 0200004690000742   
0601ARA2N       20140101000635100000005000 0200004790000751   
0601ARA2N       20140101000640100000005000 0200004880000760   
0601ARA2N       20140101000645100000005000 0200004960000766   
0601ARA2N       20140101000650100000005000 0200005050000774   
0601ARA2N       20140101000655100000005000 0200005150000783   
0601ARA2N       20140101000660100000005000 0200005230000789   
0601ARA2N       20140101000665100000005000 0200005320000797   
0601ARA2N       20140101000670100000005000 0200005400000803   
0601ARA2N       20140101000675100000005000 0200005490000810   
0601ARA2N       20140101000680100000005000 0200005590000819   
0601ARA2N       20140101000685100000005000 0200005670000825   
0601ARA2N       20140101000690100000005000 0200005760000832   
0601ARA2N       20140101000695100000005000 0200005850000839   
0601ARA2N       20140101000700100000005000 0200005940000846   
0601ARA2N       20140101000705100000005000 0200006040000854   
0601ARA2N       20140101000710100000005000 0200006140000862   
0601ARA2N       20140101000715100000005000 0200006230000868   
0601ARA2N       20140101000720100000005000 0200006320000875   
0601ARA2N       20140101000725100000005000 0200006420000882   
0601ARA2N       20140101000730100000005000 0200006520000890   
0601ARA2N       20140101000735100000005000 0200006610000896   
0601ARA2N       20140101000740100000005000 0200006700000902   
0601ARA2N       20140101000745100000005000 0200006790000908   
0601ARA2N       20140101000750100000005000 0200006900000917   
0601ARA2N       20140101000755100000005000 0200006990000923   
0601ARA2N       20140101000760100000005000 0200007080000929   
0601ARA2N       20140101000765100000005000 0200007180000936   
0601ARA2N       20140101000770100000005000 0200007290000944   
0601ARA2N       20140101000775100000005000 0200007380000949   
0601ARA2N       20140101000780100000005000 0200007470000955   
0601ARA2N       20140101000785100000005000 0200007560000960   
0601ARA2N       20140101000790100000005000 0200007660000967   
0601ARA2N       20140101000795100000005000 0200007770000974   
0601ARA2N       20140101000800100000005000 0200007850000978   
0601ARA2N       20140101000805100000005000 0200007950000985   
0601ARA2N       20140101000810100000005000 0200008040000990   
0601ARA2N       20140101000815100000005000 0200008130000994   
